Source node id,Link,x,y,Pickup time,Dest node id,Dest link,Dest x,Dest y,orig_station,dest_station
65295392,220469,1436236.343207283,474397.6354852052,10:34:00,1723738833,352212,1449865.3675726214,474161.52104540257,1,7
5020797978,84645,1451341.492347092,472918.2270395793,10:34:28,65314202,172809,1439720.531112813,473488.82824956975,0,1
65312695,403318,1443397.6943292574,478442.2238954362,10:34:28,7231084687,189256,1451255.2934156198,476455.16625688784,8,6
65360275,5010,1446129.9234050612,476277.0407329158,10:34:31,65306797,181301,1451699.32031076,474132.8091535815,7,6
65327925,338934,1437504.2208420928,468321.1936216635,10:34:36,7209255204,335276,1451076.4450573414,474370.2360678147,1,6
6346559760,428926,1443048.146426412,460078.894035966,10:34:43,65317949,347959,1447673.599349017,473900.91929963697,4,7
7210516368,56746,1449934.7269222515,468088.9837540189,10:34:52,65318282,273619,1449010.8548366197,473007.1236745245,0,7
7327195190,400164,1444775.4285090512,475367.0238519776,10:34:55,4061806110,412148,1446645.3052324788,471058.6296002448,7,7
7231450502,97123,1448349.2345443724,481252.5245355333,10:35:06,65295411,250101,1434805.2409883724,474200.88447859546,3,1
65308621,327579,1449947.6335635337,474911.6230121261,10:35:08,65295405,65195,1435045.2073310334,474234.2538589104,6,1
1564279875,238039,1444791.5004045814,475573.9229258592,10:35:26,6250503375,142693,1451950.016425485,476154.48076756106,7,6
2081940973,443824,1450189.5923354402,476341.3830423011,10:35:29,2081940989,450792,1447490.1021361214,475965.59513024543,6,7
65293593,126359,1444803.2402871463,464560.11334365705,10:35:50,6747290925,376525,1441127.3426313433,478126.8156703995,5,8
4061806110,412148,1446645.3052324788,471058.6296002448,10:36:00,4019009272,189247,1451164.3663827083,477108.0888841748,7,6
1626468366,348679,1447372.3702881853,474322.51808493474,10:36:03,65293593,155705,1444803.2402871463,464560.11334365705,7,5
65312401,363433,1447850.9475265848,474373.1200448312,10:36:13,65328710,120931,1449426.6451531197,476908.16695017705,7,6
65300097,335414,1450602.6794924466,473968.7209687402,10:36:23,7231525067,299505,1447654.272644775,475988.6434397282,6,7
4179475358,155467,1444876.6090111455,463304.6766347393,10:36:30,65299087,359551,1452688.020515995,472053.1639061165,4,0
6429277719,279323,1445351.49320121,466249.0774217813,10:36:30,5442980901,54848,1441185.732180896,461437.2804988209,5,4
6378899315,207370,1449185.162143204,475253.98419652507,10:36:36,4904318013,266772,1444034.5434687878,481104.81830322446,7,3
65312472,363406,1449222.717645253,474983.67595337087,10:36:51,7233577478,257920,1446494.7377020267,477137.3060621487,7,3
7234098505,404143,1450876.6812256156,479163.8579457448,10:37:00,65314156,143729,1448294.5440710858,474679.71088147536,3,7
7231544104,366842,1445746.9391222063,475722.715716704,10:37:27,6925251694,181303,1451667.7635504473,474165.8629440058,7,6
8719605788,89269,1446176.696497974,472439.83369449,10:37:32,6379988230,67895,1452300.4133870327,470339.4238241165,7,0
65349677,353063,1428258.430441249,470895.01686559466,10:37:38,65307479,369633,1434069.7869567818,474444.4478140059,9,1
1864987699,281689,1449054.3757902898,473386.6407234163,10:37:42,4180837706,94137,1448641.9164457656,481982.85170323146,7,3
65322310,367676,1445604.1494331437,461681.6020381179,10:37:47,65335530,357292,1434639.101453228,466126.7843154187,4,9
3902413697,192883,1449366.8890871124,474135.6173267089,10:37:58,5318541609,300997,1452527.603965724,476710.5563569056,7,6
65317945,347953,1448389.677272814,473999.2318277562,10:38:02,260194291,411642,1450065.2209229188,481177.11618061626,7,3
65314173,212321,1445434.3160197637,474282.386027816,10:38:13,6355595077,429154,1442093.6247742989,466209.6615029161,7,5
65336047,307904,1450740.0548738113,480153.4665175173,10:38:14,65294547,146106,1443403.647433434,465841.91387475614,3,5
6326294862,187663,1445716.9839831714,481522.1133322927,10:38:42,1864987699,281689,1449054.3757902898,473386.6407234163,3,7
65295355,96896,1441908.1157744557,475187.6085701437,10:38:50,65307477,215795,1434759.023254037,474539.46600878105,8,1
6639453455,433472,1446577.674218409,480974.66830424033,10:39:06,5847767343,31923,1448071.3021935676,476283.31783541327,3,7
6639180760,369057,1451219.6977760242,473670.32638961,10:39:11,65309522,199356,1453206.8095149884,476459.6755938372,6,6
7182010936,98304,1439042.3946074836,470965.1128912264,10:39:14,258756405,335568,1452295.9850235914,476489.1198465721,1,6
65327169,307110,1445292.268200426,475303.9289475345,10:39:24,65338267,110768,1437914.9679619565,472902.407953111,7,1
302481791,136426,1421106.7170757204,473772.1166104403,10:39:29,6514737757,155703,1449028.6263790694,478505.5681627628,9,3
65313133,68099,1448673.6361850617,473692.1731126335,10:39:37,1940859975,17154,1434224.6815188376,475935.3795106862,7,1
4828619400,15617,1437529.677218048,468324.706526416,10:39:45,258910914,354300,1433814.0902411432,472502.5625395979,1,1
65351748,189161,1446510.0466021642,470051.98877312616,10:39:47,65291006,260267,1452896.487101233,470902.1259455144,5,0
65295320,299503,1447843.7067468455,476014.7092514384,10:39:51,4177227589,385979,1448689.6996555135,474734.61651141406,7,7
65317189,96236,1439880.5898297315,479340.2173448367,10:39:52,5021056583,31747,1451624.2177750864,477224.32824772206,8,6
262078989,158854,1439447.2108950862,478900.5815480156,10:39:55,2936165726,46487,1449298.4787351028,474470.5798776331,8,7
65307474,64194,1435235.634578185,474605.2556012972,10:39:56,65320115,176655,1424848.5465580288,470772.6578952349,1,9
65365168,408720,1442237.5058458531,469327.8359962512,10:40:04,4179413931,364431,1442880.6414773718,467525.1935530452,5,5
4166436899,68327,1447992.640432306,479432.7664118066,10:40:07,8992831063,136725,1449825.202636187,473464.93708799634,3,7
4730235265,344044,1444427.2777752066,477865.4486021352,10:40:21,1270672004,259786,1454058.0491259303,472016.7506325967,8,0
65373233,338693,1449846.718446757,477114.1239519658,10:40:25,65336938,81446,1452781.103695464,477329.0729621304,6,6
7233764917,327555,1449099.1924586531,475868.6088701643,10:40:26,6311920385,237258,1454353.4190519347,474222.07500228856,7,6
1221046472,400320,1444285.1669894464,478886.52769508143,10:40:50,7214779005,273623,1448757.1154882738,473274.3380406739,8,7
65309798,172578,1440005.6284445126,467235.58777984703,10:40:50,5433624549,143172,1442858.9165068092,471495.1136418929,5,5
7209252684,165956,1452716.9069436174,475987.21398276766,10:40:54,267455448,36942,1444207.410497301,469254.0806256724,6,5
4406692017,207384,1451947.5173557925,478767.1023078642,10:41:09,65295289,443830,1449961.2536433523,476310.6297762341,6,6
6407460688,331717,1453042.5849194266,461945.7218806227,10:41:33,6379988230,67895,1452300.4133870327,470339.4238241165,4,0
6391852349,86742,1453781.8101028218,472630.9400400904,10:41:35,4019009276,265335,1450624.0418862158,476746.8584845518,0,6
5429032505,379960,1441078.272563483,475072.3356984534,10:41:46,4008988364,188480,1440519.6395957463,479429.0267140038,8,8
4659607788,189255,1451251.1336476605,476485.1513444164,10:41:54,65297834,213784,1439248.2968074975,473251.1482804112,6,1
65319958,348555,1446292.0814777429,475096.0082276104,10:41:58,7233943448,196681,1451302.2727996353,476114.30680554,7,6
7233994885,323135,1450813.9302033202,477124.2044129684,10:42:06,7231084728,363104,1449955.8967981709,476348.4697085925,6,6
65302189,136072,1445507.2320389156,463431.9513189456,10:42:07,65312706,357963,1441014.9743534834,478111.148466743,4,8
5442245613,227649,1437893.197426684,450995.0809395296,10:42:09,6346560121,8787,1443803.8854367018,458072.6405868272,4,4
7233943474,29816,1450603.06979008,475349.9314769375,10:42:17,5841552069,221895,1448223.3714806086,469940.22226936975,6,0
1564279882,420529,1444817.176427886,475608.2128533409,10:42:17,65352429,197291,1450009.6911786096,475962.67266702576,7,6
6329857891,244497,1454432.5675643212,462156.2949045647,10:42:27,4941620902,292244,1449036.4605993505,463550.746849045,0,4
65295422,109829,1433757.8204340003,474055.1314191975,10:42:34,65336611,160271,1439442.433128841,478934.9519978608,1,8
4009044899,390555,1440822.9916512722,480152.6423665548,10:43:00,5429900165,428141,1452538.6825621668,476121.8621438432,8,6
7231068058,327587,1448749.169060696,475091.0457151641,10:43:01,260194291,411642,1450065.2209229188,481177.11618061626,7,3
7332987498,446521,1448213.754288009,476066.6243233075,10:43:03,5858516476,281687,1448818.1109812676,473131.5304080008,7,7
65314156,143729,1448294.5440710858,474679.71088147536,10:43:10,65282506,237761,1449533.9802025992,469828.1680087359,7,0
65317186,134852,1440348.3862055854,479405.2217515698,10:43:14,65345282,344030,1443921.3990198716,478168.0154751439,8,8
65290312,89068,1448199.2839500415,463624.3075044652,10:43:15,6967263273,196684,1451328.333427119,475927.4178498637,4,6
1454042354,398897,1452200.5676320402,477127.05174372287,10:43:20,5429620704,143599,1447923.6834111484,474976.5670739695,6,7
4734121549,201020,1445680.421527125,479461.0191824637,10:43:31,1580501214,302857,1449794.0071431948,474194.2947666749,3,7
65328349,215871,1441815.934357189,475848.9691775058,10:43:51,65312708,357954,1440538.8070891812,478044.8122389032,8,8
65315598,380750,1444898.1687613884,478132.599067002,10:43:51,6326295005,113421,1444473.5598129297,481371.5240839685,8,3
4759500434,302785,1445104.7447588844,473544.1461080096,10:43:52,1206800381,166846,1453334.457123898,476786.43632937456,7,6
7231176093,187657,1445990.9509791052,481275.75804464926,10:43:53,65343967,193061,1447675.3242281154,475635.6691520276,3,7
65334125,348680,1447388.3218691691,474207.87010166165,10:43:53,7234051766,58896,1451096.2275480037,477794.23750281095,7,6
6739633373,42169,1442574.702609434,478327.4579292348,10:43:59,65319526,190729,1450097.2224934315,473182.31958408846,8,7
4018840071,315185,1447081.2340904828,476417.8430390422,10:44:01,4759501662,97128,1444892.4844678813,474527.03436832735,7,7
65295388,363129,1436712.3065327269,474465.72263376607,10:44:14,5827822676,334613,1452152.6339250095,475495.3637047176,1,6
65319958,143639,1446292.0814777429,475096.0082276104,10:44:25,3998017582,143054,1437720.4398930515,472798.46888214606,7,1
612771497,446490,1448270.888429561,474848.9631728501,10:44:45,5429032527,140824,1442281.0861559391,475996.0804651758,7,8
65341630,295875,1428901.96355662,470237.50172885385,10:44:57,4150448124,63255,1447736.0920560227,482175.7677413483,9,3
65326740,413002,1448341.9326416703,474340.6949681312,10:45:03,4104762087,335574,1452378.2864155478,476289.0372325115,7,6
65325391,321456,1440194.6699224005,470084.2251734639,10:45:17,6773311696,182902,1437421.7098761122,472604.4844162628,1,1
65295383,359739,1437674.1250881706,474604.01055147295,10:45:23,65300105,408857,1450452.2176873232,474124.1966883497,1,6
65343772,307544,1434373.127748525,459895.71989673417,10:45:29,65322745,52308,1434444.6748359508,448315.0905791435,9,4
65326744,277637,1448483.6788290306,473319.6870297297,10:45:50,7209007972,449873,1452103.1684422283,471023.4849945607,7,0
7231084701,379946,1450879.6450235185,476437.0482964228,10:45:56,3907508666,52851,1449483.4485918782,475193.64057796594,6,7
7209252676,384746,1452817.1430813572,474280.30590651423,10:46:02,3645272851,398961,1452193.32206779,476964.9487016214,6,6
65328349,215871,1441815.934357189,475848.9691775058,10:46:05,65333976,169624,1450634.0774026893,478401.82460505713,8,6
7233994911,322755,1451128.0150576516,477131.116123509,10:46:11,65299288,404139,1450927.2716136065,478796.446590141,6,6
6378899323,327586,1449165.27077106,475148.7358451164,10:46:14,65289900,88336,1434639.727730701,468740.3825115373,7,1
65351554,320970,1434900.91081211,466214.1084553528,10:46:18,5696037457,230334,1446558.0673525557,472704.76942747086,9,7
353696607,147573,1443367.705306125,466487.6481424205,10:46:25,7209252653,332122,1453021.112671825,474524.4496860052,5,6
65341625,295859,1428802.5232827426,473000.806420451,10:46:37,4022941216,222074,1426919.0053948013,473614.7735064231,9,9
6670057305,79636,1443603.3311331584,470212.0765841626,10:46:59,4179555576,238844,1453798.9795703054,471935.8162483571,5,0
65337437,363121,1441249.4709994069,476424.3482709513,10:47:00,65339460,198646,1439743.2077812809,473140.9841280812,8,1
65328170,339434,1441158.971772397,480560.0426730908,10:47:10,7234287214,398964,1451849.4446187804,476916.96473118046,8,6
7234287215,265376,1451887.0943376033,476898.0639964354,10:47:13,65314158,148625,1447817.5024004274,474613.40929759055,6,7
65301579,72665,1438808.0075335533,476411.6785660496,10:47:21,5433307475,363131,1436511.0846002717,474436.92085222265,8,1
4487829905,175790,1441999.723460643,467973.33601761126,10:47:23,4021550367,93291,1445043.8737402146,460208.92299472936,5,4
6250503334,281473,1449215.809623064,473532.8533137456,10:47:27,4518026431,207592,1449821.1770815572,477314.58869370806,7,6
65315466,196492,1453447.10734353,472307.3442539485,10:47:27,4406692046,411643,1449941.0473669246,481270.43868970906,0,3
7231525077,31919,1448098.572834952,476094.5067546516,10:47:42,6913643034,149788,1450480.9198113636,468597.8739865105,7,0
3365216243,415678,1452911.6036651195,474691.7203212989,10:48:02,6329652916,159248,1453070.536493654,470135.0302616745,6,0
6250503119,47607,1448813.9602102477,474440.1772865472,10:48:14,65290236,161100,1450056.92102565,469940.0024745742,7,0
65333976,169624,1450634.0774026893,478401.82460505713,10:48:25,6967263271,196683,1451321.732749432,475972.42098774336,6,6
65372256,203494,1451704.7558874611,478202.4584049248,10:48:25,6311803197,196058,1453973.7557655482,474618.8506874256,6,6
8905549626,219121,1444019.6366152482,467682.20322652295,10:48:28,4763953305,47176,1445505.7555793517,463460.06116496766,5,4
4087600426,121028,1446604.1673536878,466515.8185625148,10:48:29,65332314,24281,1448540.8090875882,462429.80589929206,5,4
65357831,89146,1431410.4557710902,470328.40384890186,10:48:36,65328349,215871,1441815.934357189,475848.9691775058,9,8
275513443,8791,1444540.675295623,458699.1002584014,10:48:37,5858516688,281503,1449680.6878669348,473986.2051919892,4,7
1564279875,238039,1444791.5004045814,475573.9229258592,10:48:43,3999675136,363414,1448836.323266161,477761.2806742379,7,3
7231084725,443832,1449921.3404425862,476304.9230779517,10:48:44,4826043888,380746,1444960.2112039751,477687.7660272343,6,8
6391852349,86742,1453781.8101028218,472630.9400400904,10:48:55,65302739,363026,1450124.8597904327,475103.1169611545,0,6
7931511651,386985,1451052.5898296405,477898.1191246394,10:48:56,65336959,71772,1449274.8945003804,476887.2221789177,6,6
65317176,344217,1442255.573535782,479670.4403098342,10:49:00,65295413,250391,1434729.0019061333,474190.31467512174,8,1
6955287763,239132,1446582.5759160633,481322.59710695554,10:49:01,65328349,215871,1441815.934357189,475848.9691775058,3,8
4759501939,259406,1444060.3752950958,477170.5992723494,10:49:15,6311782370,97262,1453418.5655778835,475769.4632598459,8,6
4759501703,236562,1443866.5421896433,475076.83533669513,10:49:21,8628126640,362947,1451616.4356461996,476355.2196440046,8,6
6378899323,327586,1449165.27077106,475148.7358451164,10:49:39,65295309,299555,1448680.203174119,476132.092343949,7,7
65314163,143597,1446864.7746553544,474481.058427502,10:49:59,4150448124,63255,1447736.0920560227,482175.7677413483,7,3
65295314,299499,1448104.9022824594,476050.6372729449,10:50:01,3645275443,277532,1450357.1124748008,480420.6360703168,7,3
7233764917,327555,1449099.1924586531,475868.6088701643,10:50:04,65319587,335277,1451199.3366653502,474236.1921973678,7,6
65334137,299473,1445958.6244073892,474008.71718570776,10:50:22,8386081862,401712,1440787.0577054587,469472.12678396463,7,1
708533580,333750,1452629.1210441336,469709.91714980494,10:50:24,5437182881,56642,1435792.7573491868,469470.87784027,0,1
65314169,212323,1446290.4484831644,474401.2601417679,10:50:24,65307440,430142,1441383.760075325,475460.2293468933,7,8
3393386187,46780,1452305.8233325705,471215.53376271855,10:50:41,1454042298,265373,1451864.8180582654,477055.0843321915,0,6
6383984056,30233,1452213.2392705078,475431.09261818,10:50:41,262078985,158866,1441353.730617163,479166.1882363479,6,8
65325654,109948,1445402.40992745,468520.77038210287,10:50:43,65306795,299359,1452356.8873684548,474763.8495049061,5,6
2167050265,323287,1445775.4385277606,478780.529962486,10:50:54,65315406,362960,1449947.3360532664,475605.571246292,3,6
6329856058,427892,1454218.7999380196,465879.2165195185,10:51:01,767840715,73488,1450879.7309531148,449820.38687537005,0,4
7234051774,132094,1451025.1497504604,478090.8638051004,10:51:03,5426872870,84958,1444212.633031411,477508.285214016,6,8
6773311696,182902,1437421.7098761122,472604.4844162628,10:51:11,9363183238,176614,1424796.6110216377,472222.6026101686,1,9
65305815,21953,1450531.1351117394,475688.3859814058,10:51:15,7152732532,135416,1448857.2199607522,467630.9934976148,6,0
65293870,391368,1443357.9917288993,466656.1803940653,10:51:24,65352426,317721,1450110.327962128,475975.52033575537,5,6
65303581,110149,1439673.43977305,473828.7292013018,10:51:27,4406691925,385306,1453357.4731617807,476605.5475345257,1,6
65312695,403318,1443397.6943292574,478442.2238954362,10:51:38,65307402,113046,1446750.987364377,476207.90404441656,8,7
6967284716,301696,1451669.766475345,475485.3447862413,10:51:45,5858516685,281472,1449179.5111933225,473506.1690262972,6,7
367017476,119144,1449954.763452517,480740.541658336,10:51:50,3999746845,57435,1453109.044640203,476370.0584554304,3,6
7327195190,400164,1444775.4285090512,475367.0238519776,10:51:51,65328694,341594,1449718.5305187325,474706.25437220384,7,7
65295388,307824,1436712.3065327269,474465.72263376607,10:51:56,3999046357,148940,1439788.1239326005,473008.3947513913,1,1
6338957273,382869,1449534.0980478055,473773.8406407678,10:52:14,65288813,24287,1448603.6792075597,461264.5910427959,7,4
5433624463,401713,1440919.1762348155,469490.5173028541,10:52:18,1864987699,428763,1449054.3757902898,473386.6407234163,5,7
7274605251,221990,1450556.4345405293,475506.9382448069,10:52:21,65352454,118967,1446245.4167789062,475436.5796306032,6,7
5429032527,140824,1442281.0861559391,475996.0804651758,10:52:28,5080202405,142575,1451630.148608523,473202.3420665781,8,6
6369291415,359753,1451675.932852363,476193.765474506,10:52:28,4184167081,158189,1449011.9857322362,474779.4319930589,6,7
6967211978,334991,1452049.3299694562,475087.2994198459,10:52:33,65332853,402904,1448209.4144110426,478769.5758045528,6,3
65301525,130428,1439556.177913861,471036.7637085562,10:52:49,5432250192,354114,1432590.5921501466,472015.5705217089,1,9
595774108,412010,1450978.4203901156,469951.2789772754,10:53:30,4763953268,48227,1445570.720893269,462293.5911725217,0,4
5287186202,143471,1443215.427576089,472773.60763319954,10:53:37,65369851,22483,1439539.014743133,458970.2728692145,7,4
65352429,197291,1450009.6911786096,475962.67266702576,10:53:41,4180837706,94137,1448641.9164457656,481982.85170323146,6,3
65353195,334650,1451391.0243878388,474718.8675713323,10:53:47,4018840062,376448,1449201.87882186,475126.9026317176,6,7
5027575105,322871,1447094.1592915189,480270.9860428546,10:53:53,5429032527,140824,1442281.0861559391,475996.0804651758,3,8
6339001788,352214,1449804.151673883,474103.4030653653,10:53:55,6338956531,408028,1448515.5965918007,472872.4201623556,7,7
1723738961,120263,1450638.2120510135,474842.2178272705,10:54:08,6386555573,61467,1441620.313281028,466285.8999334932,6,5
259138858,89130,1439600.45374246,474164.5419171744,10:54:10,65305854,52264,1450065.4509836906,479023.27784887207,1,3
65293474,189656,1452605.8604708067,464880.5373555597,10:54:11,2304626320,56747,1449917.5072828268,468112.2421158756,0,0
9446687436,367019,1441041.1506763184,465748.00224704505,10:54:14,2819486339,154256,1446330.5229268388,465789.1309921813,5,5
6379988230,67895,1452300.4133870327,470339.4238241165,10:54:16,7231084687,189256,1451255.2934156198,476455.16625688784,0,6
3645272850,17788,1452254.9429372065,476953.79339888185,10:54:17,65295413,250391,1434729.0019061333,474190.31467512174,6,1
764849112,339438,1435818.516981181,469955.7101469144,10:54:21,65336974,200279,1447534.8979104506,476645.475523192,1,7
6757647088,330804,1441266.9219365655,476301.06987498014,10:54:32,6379988230,67895,1452300.4133870327,470339.4238241165,8,0
65353195,334650,1451391.0243878388,474718.8675713323,10:54:33,5448591799,154695,1487439.1314422905,480683.5536434662,6,6
7274605251,221990,1450556.4345405293,475506.9382448069,10:54:36,301174717,386371,1452027.650985395,467399.4087613139,6,0
7234287210,362956,1451538.80158312,476904.5846167221,10:54:36,65299417,344057,1442539.7550203598,477628.0404906484,6,8
3645272851,398961,1452193.32206779,476964.9487016214,10:54:52,6311778830,115821,1453850.927343685,475270.0031274346,6,6
6370811839,4514,1453046.6198290917,476624.2931487534,10:55:05,4018840063,189192,1450304.4517841786,477323.4002598949,6,6
7231084710,443822,1450407.017761395,476371.3040052704,10:55:09,4177104990,322614,1446052.6788319869,469820.0409505654,6,5
65336594,148947,1440229.134178134,473283.4785750902,10:55:27,258911658,285902,1421080.2127373808,472001.6636629631,1,9
7231443594,239116,1447321.610554653,481423.7946855044,10:55:32,7416074358,153611,1445580.1536453702,476726.1182016555,3,7
259139108,379986,1439579.284778928,474508.2760864939,10:55:32,4019009272,189247,1451164.3663827083,477108.0888841748,1,6
4177279589,249771,1438041.8694105032,470478.0560182511,10:55:34,5020557546,119778,1449721.435645087,474685.6908928659,1,7
2399950829,33260,1445141.8116689029,459272.6771566716,10:55:38,4763953248,24523,1448026.9830410548,461844.10259368585,4,4
4402491117,372652,1453196.2402189474,471251.6245767396,10:56:05,65325227,335278,1451334.4665984677,474094.1430558492,0,6
5433624441,349821,1437437.2038625416,470047.6576906412,10:56:05,7233943453,303818,1450984.907597856,476097.2983734353,1,6
4086362558,47686,1446046.5122316645,474020.973617773,10:56:19,65328700,52856,1449623.667978566,475387.3055805279,7,6
6873099368,154784,1449934.3721174644,472443.7275254449,10:56:25,65352426,317721,1450110.327962128,475975.52033575537,7,6
65371293,327549,1449134.1547284676,475617.21870176087,10:56:35,65303655,320432,1451410.336432504,466219.1523345466,7,0
6378899323,327586,1449165.27077106,475148.7358451164,10:56:43,5367528545,131722,1447235.76594789,482106.2035140171,7,3
7231084710,443822,1450407.017761395,476371.3040052704,10:56:59,6747290926,376521,1440998.2289403346,478232.0817088912,6,8
6914129220,279277,1451036.9036059715,475522.6310690143,10:57:06,65336047,307904,1450740.0548738113,480153.4665175173,6,3
6639180760,369057,1451219.6977760242,473670.32638961,10:57:08,5729383688,79830,1454178.951901075,412474.7802376739,6,2
7231544100,68850,1445238.244825517,475692.29066554375,10:57:17,65337003,259496,1444197.424800888,476180.10750569846,7,8
6925011586,134831,1440788.822964257,479466.5028612504,10:57:21,4180837706,94137,1448641.9164457656,481982.85170323146,8,3
5433789656,224722,1426042.502739031,472114.2796128733,10:57:29,65317606,24151,1446866.646446325,461751.2367540342,9,4
65300107,269180,1450325.933354513,474254.7074618319,10:57:58,5950549665,62455,1453294.4168287062,475331.51500829024,6,6
5432252845,291775,1434077.8119256415,474184.458189636,10:58:18,5827822694,404458,1452200.5849522285,475494.0638662037,1,6
65328349,215871,1441815.934357189,475848.9691775058,10:58:21,8455209021,311217,1444674.1316031753,466937.0038603092,8,5
4089809877,219800,1450412.350941379,475671.46258444455,10:58:34,7114047186,289103,1443380.94994576,475070.0431087351,6,8
65295284,379948,1450671.8089454125,476408.2033091658,10:58:35,1864987699,428763,1449054.3757902898,473386.6407234163,6,7
6925251711,334652,1451284.8220337157,474617.154701744,10:58:51,6383874911,101917,1452518.3644209965,470612.853420612,6,0
6459601541,198144,1444669.6381169455,468385.910927819,10:58:52,65307363,113903,1449913.6018792675,476647.4266082682,5,6
7231068055,205135,1448729.4231827075,475056.77686389,10:58:52,4104779287,82761,1449898.7276067175,481299.4528775549,7,3
1723563950,57929,1443712.295188832,468248.7720480833,10:58:52,65322716,217308,1440491.1501374051,478385.30695100094,5,8
3836814558,199433,1450707.720182258,477903.2336392189,10:58:52,6370811839,4514,1453046.6198290917,476624.2931487534,6,6
65295413,250391,1434729.0019061333,474190.31467512174,10:58:58,260194291,411642,1450065.2209229188,481177.11618061626,1,3
6988532597,422226,1449271.839405811,474815.69018622086,10:59:03,4183593064,347020,1447441.8530861265,468317.4093925004,7,5
4011019098,265329,1448296.7486474295,479129.1869308886,10:59:40,65307461,398990,1438033.5259036275,474995.22527550254,3,1
65312706,357963,1441014.9743534834,478111.148466743,10:59:40,7231525076,199002,1448109.3717724278,476017.5860485698,8,7
65307414,68852,1445196.4147257109,475991.7197883502,10:59:43,5318198808,378684,1448803.3978789137,473147.0903541853,7,7
65339460,198658,1439743.2077812809,473140.9841280812,10:59:58,1293498455,104097,1449136.173993019,475492.2576558991,1,7
7233777900,46489,1449339.1627552495,474163.606339752,11:00:01,5426326344,55385,1448648.0845405138,481605.4518422927,7,3
65317957,368250,1445528.7105459697,473603.1126376088,11:00:19,603369654,264042,1453553.385535234,471532.1163023925,7,0
65305817,317720,1450483.590383318,476028.020101532,11:00:26,4759501665,212109,1444853.204029812,474549.5110757819,6,7
65322605,334646,1451697.0688849196,475011.91721872246,11:00:38,65319949,89660,1447722.572455109,475295.9262684858,6,7
6919031545,194990,1426582.8407321672,474326.0191663122,11:00:41,6378899319,157697,1449335.561981778,475172.7258362122,9,7
65318326,120264,1450767.0732485566,474700.6208979522,11:00:54,6311778829,78721,1453796.616565306,475264.1082205732,6,6
65292045,378535,1449293.103359148,476216.5081370612,11:01:04,4104762087,335574,1452378.2864155478,476289.0372325115,6,6
7231176092,202893,1446054.545469916,481219.09573163954,11:01:09,65317945,348649,1448389.677272814,473999.2318277562,3,7
65312401,363433,1447850.9475265848,474373.1200448312,11:01:15,7838519289,319873,1431502.7830079256,467856.592437951,7,9
65295304,299551,1448893.9194901688,476161.3484842309,11:01:23,65328349,215871,1441815.934357189,475848.9691775058,7,8
65303719,152882,1450164.25545743,469168.2715908089,11:01:24,5554083690,44214,1449917.8426721203,473304.5526738064,0,7
65318508,45132,1425469.0432749349,470794.86205370206,11:01:36,65337437,363121,1441249.4709994069,476424.3482709513,9,8
65351073,353483,1433269.324066912,470395.89349827927,11:01:36,1901927747,143725,1448374.9467656033,474104.5307312327,9,7
6379988230,67895,1452300.4133870327,470339.4238241165,11:01:46,65319921,363134,1450158.057776007,475635.2625745611,0,6
4759501937,36364,1444033.4135248135,477138.4124373415,11:01:50,6379988230,67895,1452300.4133870327,470339.4238241165,8,0
65305817,317720,1450483.590383318,476028.020101532,11:01:57,6250503119,47607,1448813.9602102477,474440.1772865472,6,7
65350777,158683,1443736.3744444016,479498.3130430455,11:01:59,65291741,113905,1450086.9599943252,476672.087109988,8,6
4008988541,38737,1438625.8293686248,481253.22265539214,11:02:06,7231084701,379946,1450879.6450235185,476437.0482964228,8,6
4019009272,189247,1451164.3663827083,477108.0888841748,11:02:08,65303564,289111,1443491.3743951807,474359.1827837195,6,8
4035890915,86997,1428807.9736407015,464768.1533938228,11:02:14,65357822,451180,1431594.8656006863,464896.06878493336,9,9
6250503287,214512,1440224.3336609392,465351.5744960771,11:02:25,8889609133,84702,1445597.0770477755,466366.2643737224,5,5
258911596,282666,1433195.5101927903,472435.47658913495,11:02:33,5433624601,103327,1441700.9746038616,471681.44056321366,1,1
65319043,23340,1442587.8111068693,477281.7510623016,11:02:41,65303566,196543,1443003.6609271858,474290.7817981759,8,8
65281816,348556,1446660.695176226,475147.676780829,11:02:53,5854920977,196411,1432653.3725587416,473901.8021071392,7,1
65345282,259409,1443921.3990198716,478168.0154751439,11:02:54,7234248887,451268,1451365.1998502691,478181.5623272577,8,6
6639218891,169260,1450547.2338599332,478045.00099227607,11:02:59,5827822711,336720,1452148.8279634784,475444.4896907802,6,6
65319951,143596,1447246.2933634005,475229.7286036972,11:02:59,6329652916,159248,1453070.536493654,470135.0302616745,7,0
8220825996,171427,1440332.8165638675,469094.0203123228,11:03:15,259138856,146734,1439647.7851105402,473825.1456527212,1,1
6375094234,277632,1451465.095613937,473065.2208517292,11:03:18,4177158847,400466,1448389.1531535983,475041.2491988477,6,7
6329528587,322693,1451866.6674271934,471366.2908622648,11:03:34,3645272799,119966,1451283.1064296,478492.25115826895,0,6
65314169,212323,1446290.4484831644,474401.2601417679,11:03:56,65322655,113999,1448951.6699295274,479562.730749805,7,3
65336950,189188,1450566.5239009676,477074.93183344445,11:04:12,6379988230,67895,1452300.4133870327,470339.4238241165,6,0
6250503333,281690,1449035.2508743166,473377.19727435376,11:04:23,5443322891,129103,1453032.9401659195,462207.9548685175,7,0
